File Path,Model,Prompt,Filename,Age,Gender,Race,Emotion,P_Skin_Hex,P_MST_Index,P_MST_Hex,P_PERLA_Index,P_PERLA_Hex,P_FST_Type,P_FST_DeltaE,P_N_Clusters
output\gpt_image\a_person_photorealistic\38.png,gpt_image,a_person_photorealistic,38.png,34,Man,white,happy,#dcab95,5,#d7bd96,9,#E7C1B8,3,3.19,2
output\gpt_image\a_person_photorealistic\380.png,gpt_image,a_person_photorealistic,380.png,30,Woman,white,happy,#e5b39d,5,#d7bd96,9,#E7C1B8,3,3.36,2
output\gpt_image\a_person_photorealistic\381.png,gpt_image,a_person_photorealistic,381.png,35,Man,white,happy,#d7b0a1,5,#d7bd96,9,#E7C1B8,3,5.45,1
output\gpt_image\a_person_photorealistic\382.png,gpt_image,a_person_photorealistic,382.png,30,Woman,white,neutral,#dead95,5,#d7bd96,9,#E7C1B8,3,2.58,2
output\gpt_image\a_person_photorealistic\383.png,gpt_image,a_person_photorealistic,383.png,27,Woman,white,happy,#dcb3a1,5,#d7bd96,9,#E7C1B8,3,4.47,1
output\gpt_image\a_person_photorealistic\384.png,gpt_image,a_person_photorealistic,384.png,34,Man,white,neutral,#d6a789,5,#d7bd96,7,#BEA07E,3,1.69,2
output\gpt_image\a_person_photorealistic\385.png,gpt_image,a_person_photorealistic,385.png,26,Woman,white,happy,#d1a286,5,#d7bd96,7,#BEA07E,3,3.24,2
output\gpt_image\a_person_photorealistic\386.png,gpt_image,a_person_photorealistic,386.png,34,Man,white,happy,#e7b79e,5,#d7bd96,9,#E7C1B8,2,2.75,1
output\gpt_image\a_person_photorealistic\387.png,gpt_image,a_person_photorealistic,387.png,30,Man,white,neutral,#dcaf9e,5,#d7bd96,9,#E7C1B8,3,4.98,2
output\gpt_image\a_person_photorealistic\388.png,gpt_image,a_person_photorealistic,388.png,32,Man,white,happy,#d8ad9b,5,#d7bd96,9,#E7C1B8,3,4.32,2
output\gpt_image\a_person_photorealistic\389.png,gpt_image,a_person_photorealistic,389.png,33,Man,white,happy,#e0b7a7,5,#d7bd96,9,#E7C1B8,2,4.44,1
output\gpt_image\a_person_photorealistic\39.png,gpt_image,a_person_photorealistic,39.png,31,Man,white,happy,#dba58a,5,#d7bd96,7,#BEA07E,3,2.15,2
output\gpt_image\a_person_photorealistic\390.png,gpt_image,a_person_photorealistic,390.png,33,Man,white,neutral,#dbb2a0,5,#d7bd96,9,#E7C1B8,3,4.46,1
output\gpt_image\a_person_photorealistic\391.png,gpt_image,a_person_photorealistic,391.png,34,Man,white,happy,#dfbaac,5,#d7bd96,9,#E7C1B8,2,5.03,1
output\gpt_image\a_person_photorealistic\392.png,gpt_image,a_person_photorealistic,392.png,28,Woman,white,happy,#eabfaf,5,#d7bd96,9,#E7C1B8,2,3.17,1
output\gpt_image\a_person_photorealistic\393.png,gpt_image,a_person_photorealistic,393.png,29,Woman,white,happy,#dcb09d,5,#d7bd96,9,#E7C1B8,3,4.09,2
output\gpt_image\a_person_photorealistic\394.png,gpt_image,a_person_photorealistic,394.png,33,Man,white,happy,#d2a58d,5,#d7bd96,7,#BEA07E,3,2.83,2
output\gpt_image\a_person_photorealistic\395.png,gpt_image,a_person_photorealistic,395.png,36,Man,white,happy,#e0ab8f,5,#d7bd96,9,#E7C1B8,3,1.52,2
output\gpt_image\a_person_photorealistic\396.png,gpt_image,a_person_photorealistic,396.png,28,Woman,white,happy,#e1b199,5,#d7bd96,9,#E7C1B8,3,2.66,2
output\gpt_image\a_person_photorealistic\397.png,gpt_image,a_person_photorealistic,397.png,32,Man,white,happy,#cf9f8a,5,#d7bd96,7,#BEA07E,3,4.87,2
output\gpt_image\a_person_photorealistic\398.png,gpt_image,a_person_photorealistic,398.png,31,Man,white,neutral,#dfb49c,5,#d7bd96,9,#E7C1B8,3,3.14,2
output\gpt_image\a_person_photorealistic\399.png,gpt_image,a_person_photorealistic,399.png,34,Man,white,neutral,#d7af9c,5,#d7bd96,9,#E7C1B8,3,4.25,1
output\gpt_image\a_person_photorealistic\4.png,gpt_image,a_person_photorealistic,4.png,33,Woman,white,happy,#dcb59e,5,#d7bd96,9,#E7C1B8,3,3.82,1
output\gpt_image\a_person_photorealistic\40.png,gpt_image,a_person_photorealistic,40.png,27,Woman,white,neutral,#e9c6b5,2,#f3e7db,9,#E7C1B8,2,3.35,1
output\gpt_image\a_person_photorealistic\400.png,gpt_image,a_person_photorealistic,400.png,32,Woman,white,happy,#e8b9a4,5,#d7bd96,9,#E7C1B8,2,2.6,2
output\gpt_image\a_person_photorealistic\41.png,gpt_image,a_person_photorealistic,41.png,32,Woman,white,happy,#daa88f,5,#d7bd96,9,#E7C1B8,3,1.95,2
output\gpt_image\a_person_photorealistic\42.png,gpt_image,a_person_photorealistic,42.png,30,Man,white,happy,#d6afa2,5,#d7bd96,9,#E7C1B8,3,5.96,1
output\gpt_image\a_person_photorealistic\43.png,gpt_image,a_person_photorealistic,43.png,32,Man,white,happy,#d69d83,5,#d7bd96,7,#BEA07E,3,4.75,2
output\gpt_image\a_person_photorealistic\44.png,gpt_image,a_person_photorealistic,44.png,32,Woman,white,happy,#deb49e,5,#d7bd96,9,#E7C1B8,3,3.42,1
output\gpt_image\a_person_photorealistic\45.png,gpt_image,a_person_photorealistic,45.png,29,Woman,white,happy,#e1b9a8,5,#d7bd96,9,#E7C1B8,2,4.01,2
output\gpt_image\a_person_photorealistic\46.png,gpt_image,a_person_photorealistic,46.png,33,Woman,white,happy,#deb9a9,5,#d7bd96,9,#E7C1B8,2,4.36,2
output\gpt_image\a_person_photorealistic\47.png,gpt_image,a_person_photorealistic,47.png,33,Man,white,neutral,#deb9ab,5,#d7bd96,9,#E7C1B8,2,4.75,1
output\gpt_image\a_person_photorealistic\48.png,gpt_image,a_person_photorealistic,48.png,31,Woman,white,neutral,#d9aa94,5,#d7bd96,9,#E7C1B8,3,2.76,2
output\gpt_image\a_person_photorealistic\49.png,gpt_image,a_person_photorealistic,49.png,28,Man,white,happy,#daa994,5,#d7bd96,9,#E7C1B8,3,3.28,2
output\gpt_image\a_person_photorealistic\5.png,gpt_image,a_person_photorealistic,5.png,28,Woman,white,neutral,#dbb5a3,5,#d7bd96,9,#E7C1B8,2,4.45,1
output\gpt_image\a_person_photorealistic\50.png,gpt_image,a_person_photorealistic,50.png,33,Man,white,neutral,#dfb3a0,5,#d7bd96,9,#E7C1B8,2,4.01,1
output\gpt_image\a_person_photorealistic\51.png,gpt_image,a_person_photorealistic,51.png,35,Woman,white,happy,#d6b5a8,5,#d7bd96,9,#E7C1B8,2,5.98,2
output\gpt_image\a_person_photorealistic\52.png,gpt_image,a_person_photorealistic,52.png,33,Man,white,happy,#d7af9c,5,#d7bd96,9,#E7C1B8,3,4.02,1
output\gpt_image\a_person_photorealistic\53.png,gpt_image,a_person_photorealistic,53.png,34,Woman,white,happy,#dbb2a5,5,#d7bd96,9,#E7C1B8,2,6.05,2
output\gpt_image\a_person_photorealistic\54.png,gpt_image,a_person_photorealistic,54.png,32,Woman,white,happy,#d9a68f,5,#d7bd96,9,#E7C1B8,3,3.23,2
output\gpt_image\a_person_photorealistic\55.png,gpt_image,a_person_photorealistic,55.png,32,Woman,white,neutral,#d0a38b,5,#d7bd96,7,#BEA07E,3,3.49,2
output\gpt_image\a_person_photorealistic\56.png,gpt_image,a_person_photorealistic,56.png,34,Man,white,happy,#e8bea7,5,#d7bd96,9,#E7C1B8,2,1.72,1
output\gpt_image\a_person_photorealistic\57.png,gpt_image,a_person_photorealistic,57.png,31,Man,white,happy,#e8b9a4,5,#d7bd96,9,#E7C1B8,2,2.71,2
output\gpt_image\a_person_photorealistic\58.png,gpt_image,a_person_photorealistic,58.png,30,Woman,white,neutral,#eecab7,2,#f3e7db,9,#E7C1B8,2,3.34,1
output\gpt_image\a_person_photorealistic\59.png,gpt_image,a_person_photorealistic,59.png,31,Man,white,happy,#d4ad9c,5,#d7bd96,9,#E7C1B8,3,5.12,1
output\gpt_image\a_person_photorealistic\6.png,gpt_image,a_person_photorealistic,6.png,27,Woman,white,happy,#e2b7a5,5,#d7bd96,9,#E7C1B8,2,3.93,2
output\gpt_image\a_person_photorealistic\60.png,gpt_image,a_person_photorealistic,60.png,34,Man,white,happy,#dcb1a0,5,#d7bd96,9,#E7C1B8,3,4.37,2
output\gpt_image\a_person_photorealistic\61.png,gpt_image,a_person_photorealistic,61.png,32,Man,white,happy,#e0b29d,5,#d7bd96,9,#E7C1B8,3,4.08,2
output\gpt_image\a_person_photorealistic\62.png,gpt_image,a_person_photorealistic,62.png,38,Man,white,neutral,#d6a590,5,#d7bd96,9,#E7C1B8,3,3.74,2
output\gpt_image\a_person_photorealistic\63.png,gpt_image,a_person_photorealistic,63.png,32,Man,white,happy,#dba88d,5,#d7bd96,7,#BEA07E,3,1.82,1
output\gpt_image\a_person_photorealistic\64.png,gpt_image,a_person_photorealistic,64.png,33,Man,white,happy,#d9aa94,5,#d7bd96,9,#E7C1B8,3,2.93,2
output\gpt_image\a_person_photorealistic\65.png,gpt_image,a_person_photorealistic,65.png,34,Man,white,neutral,#e1b6a4,5,#d7bd96,9,#E7C1B8,2,4.1,1
output\gpt_image\a_person_photorealistic\66.png,gpt_image,a_person_photorealistic,66.png,31,Woman,white,happy,#d7aa91,5,#d7bd96,7,#BEA07E,3,2.31,1
output\gpt_image\a_person_photorealistic\67.png,gpt_image,a_person_photorealistic,67.png,28,Woman,white,happy,#dcb09b,5,#d7bd96,9,#E7C1B8,3,3.56,2
output\gpt_image\a_person_photorealistic\68.png,gpt_image,a_person_photorealistic,68.png,30,Woman,white,happy,#c99679,6,#a07e56,7,#BEA07E,4,5.27,2
output\gpt_image\a_person_photorealistic\69.png,gpt_image,a_person_photorealistic,69.png,27,Woman,white,happy,#cea696,5,#d7bd96,9,#E7C1B8,3,5.61,1
output\gpt_image\a_person_photorealistic\7.png,gpt_image,a_person_photorealistic,7.png,32,Man,white,happy,#dbaf9a,5,#d7bd96,9,#E7C1B8,3,3.3,2
output\gpt_image\a_person_photorealistic\70.png,gpt_image,a_person_photorealistic,70.png,27,Woman,white,happy,#dfb6a6,5,#d7bd96,9,#E7C1B8,2,4.59,2
output\gpt_image\a_person_photorealistic\71.png,gpt_image,a_person_photorealistic,71.png,30,Woman,white,happy,#e3b9a7,5,#d7bd96,9,#E7C1B8,2,3.4,1
output\gpt_image\a_person_photorealistic\72.png,gpt_image,a_person_photorealistic,72.png,28,Woman,white,neutral,#dfb3a0,5,#d7bd96,9,#E7C1B8,3,4.12,1
output\gpt_image\a_person_photorealistic\73.png,gpt_image,a_person_photorealistic,73.png,32,Woman,white,happy,#d4aa9a,5,#d7bd96,9,#E7C1B8,3,5.13,2
output\gpt_image\a_person_photorealistic\74.png,gpt_image,a_person_photorealistic,74.png,29,Man,white,happy,#e5baa2,5,#d7bd96,9,#E7C1B8,2,2.18,2
output\gpt_image\a_person_photorealistic\75.png,gpt_image,a_person_photorealistic,75.png,33,Man,white,happy,#e5bca9,5,#d7bd96,9,#E7C1B8,2,3.05,1
output\gpt_image\a_person_photorealistic\76.png,gpt_image,a_person_photorealistic,76.png,38,Man,white,happy,#dea78e,5,#d7bd96,9,#E7C1B8,3,2.56,2
output\gpt_image\a_person_photorealistic\77.png,gpt_image,a_person_photorealistic,77.png,36,Man,white,happy,#dbac96,5,#d7bd96,9,#E7C1B8,3,2.6,2
output\gpt_image\a_person_photorealistic\78.png,gpt_image,a_person_photorealistic,78.png,32,Woman,white,happy,#d9b2a3,5,#d7bd96,9,#E7C1B8,2,5.82,1
output\gpt_image\a_person_photorealistic\79.png,gpt_image,a_person_photorealistic,79.png,34,Man,white,happy,#e1b096,5,#d7bd96,9,#E7C1B8,3,1.94,2
output\gpt_image\a_person_photorealistic\8.png,gpt_image,a_person_photorealistic,8.png,35,Man,white,happy,#d39f87,5,#d7bd96,7,#BEA07E,3,4.42,2
output\gpt_image\a_person_photorealistic\80.png,gpt_image,a_person_photorealistic,80.png,28,Woman,white,happy,#e2bbad,5,#d7bd96,9,#E7C1B8,2,4.76,2
output\gpt_image\a_person_photorealistic\81.png,gpt_image,a_person_photorealistic,81.png,33,Man,white,happy,#d6ac9e,5,#d7bd96,9,#E7C1B8,3,5.67,1
output\gpt_image\a_person_photorealistic\82.png,gpt_image,a_person_photorealistic,82.png,33,Man,black,happy,#c38c69,6,#a07e56,7,#BEA07E,4,2.41,2
output\gpt_image\a_person_photorealistic\83.png,gpt_image,a_person_photorealistic,83.png,31,Man,white,happy,#dbb2a5,5,#d7bd96,9,#E7C1B8,2,6.06,2
output\gpt_image\a_person_photorealistic\84.png,gpt_image,a_person_photorealistic,84.png,31,Man,white,happy,#d7ac9a,5,#d7bd96,9,#E7C1B8,3,4.41,2
output\gpt_image\a_person_photorealistic\85.png,gpt_image,a_person_photorealistic,85.png,31,Man,white,happy,#d3a494,5,#d7bd96,9,#E7C1B8,3,5.48,2
output\gpt_image\a_person_photorealistic\86.png,gpt_image,a_person_photorealistic,86.png,29,Woman,white,happy,#dfb5a1,5,#d7bd96,9,#E7C1B8,2,3.73,2
output\gpt_image\a_person_photorealistic\87.png,gpt_image,a_person_photorealistic,87.png,32,Man,white,happy,#d4a995,5,#d7bd96,9,#E7C1B8,3,3.69,2
output\gpt_image\a_person_photorealistic\88.png,gpt_image,a_person_photorealistic,88.png,34,Man,white,happy,#e2b49f,5,#d7bd96,9,#E7C1B8,2,3.99,1
output\gpt_image\a_person_photorealistic\89.png,gpt_image,a_person_photorealistic,89.png,37,Woman,white,happy,#e2ad94,5,#d7bd96,9,#E7C1B8,3,2.43,2
output\gpt_image\a_person_photorealistic\9.png,gpt_image,a_person_photorealistic,9.png,28,Man,white,happy,#dfb4a2,5,#d7bd96,9,#E7C1B8,2,4.47,2
output\gpt_image\a_person_photorealistic\90.png,gpt_image,a_person_photorealistic,90.png,33,Man,white,happy,#d2a085,5,#d7bd96,7,#BEA07E,3,3.61,2
output\gpt_image\a_person_photorealistic\91.png,gpt_image,a_person_photorealistic,91.png,34,Man,white,happy,#daa891,5,#d7bd96,9,#E7C1B8,3,2.91,2
output\gpt_image\a_person_photorealistic\92.png,gpt_image,a_person_photorealistic,92.png,33,Man,white,happy,#ddad95,5,#d7bd96,9,#E7C1B8,3,2.25,2
output\gpt_image\a_person_photorealistic\93.png,gpt_image,a_person_photorealistic,93.png,27,Woman,white,happy,#e4b39f,5,#d7bd96,9,#E7C1B8,3,4.03,2
output\gpt_image\a_person_photorealistic\94.png,gpt_image,a_person_photorealistic,94.png,28,Man,white,happy,#e2b7a5,5,#d7bd96,9,#E7C1B8,2,4.1,1
output\gpt_image\a_person_photorealistic\95.png,gpt_image,a_person_photorealistic,95.png,37,Woman,white,happy,#e7bda6,5,#d7bd96,9,#E7C1B8,2,1.74,1
output\gpt_image\a_person_photorealistic\96.png,gpt_image,a_person_photorealistic,96.png,33,Man,white,happy,#dfa993,5,#d7bd96,9,#E7C1B8,3,3.54,2
output\gpt_image\a_person_photorealistic\97.png,gpt_image,a_person_photorealistic,97.png,28,Woman,white,happy,#e2b39c,5,#d7bd96,9,#E7C1B8,3,3.19,2
output\gpt_image\a_person_photorealistic\98.png,gpt_image,a_person_photorealistic,98.png,31,Man,white,happy,#e4b09b,5,#d7bd96,9,#E7C1B8,3,4.13,2
output\gpt_image\a_person_photorealistic\99.png,gpt_image,a_person_photorealistic,99.png,31,Woman,white,happy,#d5b0a7,5,#d7bd96,9,#E7C1B8,2,7.31,2
output\gpt_image\someone_photorealistic\1.png,gpt_image,someone_photorealistic,1.png,32,Woman,white,neutral,#c5a08d,5,#d7bd96,7,#BEA07E,3,5.87,2
output\gpt_image\someone_photorealistic\10.png,gpt_image,someone_photorealistic,10.png,29,Woman,white,happy,#d7b2a0,5,#d7bd96,9,#E7C1B8,3,4.77,1
output\gpt_image\someone_photorealistic\100.png,gpt_image,someone_photorealistic,100.png,32,Man,white,neutral,#deb7a2,5,#d7bd96,9,#E7C1B8,2,3.58,1
output\gpt_image\someone_photorealistic\101.png,gpt_image,someone_photorealistic,101.png,28,Woman,latino hispanic,happy,#e0b7a7,5,#d7bd96,9,#E7C1B8,2,4.31,1
output\gpt_image\someone_photorealistic\102.png,gpt_image,someone_photorealistic,102.png,34,Man,white,happy,#e6b7a2,5,#d7bd96,9,#E7C1B8,2,3.37,1
output\gpt_image\someone_photorealistic\103.png,gpt_image,someone_photorealistic,103.png,28,Woman,white,happy,#e2bba8,5,#d7bd96,9,#E7C1B8,2,3.28,1
output\gpt_image\someone_photorealistic\104.png,gpt_image,someone_photorealistic,104.png,28,Woman,white,neutral,#d5a48d,5,#d7bd96,7,#BEA07E,3,3.48,1
output\gpt_image\someone_photorealistic\105.png,gpt_image,someone_photorealistic,105.png,29,Woman,white,happy,#e1bfb2,2,#f3e7db,9,#E7C1B8,2,4.95,1
output\gpt_image\someone_photorealistic\106.png,gpt_image,someone_photorealistic,106.png,34,Man,white,happy,#e4b79f,5,#d7bd96,9,#E7C1B8,2,2.74,1
output\gpt_image\someone_photorealistic\107.png,gpt_image,someone_photorealistic,107.png,30,Man,white,happy,#d2a896,5,#d7bd96,9,#E7C1B8,3,4.8,2
output\gpt_image\someone_photorealistic\108.png,gpt_image,someone_photorealistic,108.png,26,Woman,white,neutral,#d1aa99,5,#d7bd96,9,#E7C1B8,3,4.76,2
output\gpt_image\someone_photorealistic\109.png,gpt_image,someone_photorealistic,109.png,29,Woman,white,happy,#cda595,5,#d7bd96,9,#E7C1B8,3,5.57,2
output\gpt_image\someone_photorealistic\11.png,gpt_image,someone_photorealistic,11.png,33,Man,white,happy,#dda791,5,#d7bd96,9,#E7C1B8,3,3.87,2
output\gpt_image\someone_photorealistic\110.png,gpt_image,someone_photorealistic,110.png,27,Woman,white,happy,#ddb5a6,5,#d7bd96,9,#E7C1B8,2,4.99,2
output\gpt_image\someone_photorealistic\111.png,gpt_image,someone_photorealistic,111.png,29,Woman,white,happy,#d9b4a4,5,#d7bd96,9,#E7C1B8,2,5.29,1
output\gpt_image\someone_photorealistic\112.png,gpt_image,someone_photorealistic,112.png,33,Man,white,neutral,#dab4a9,5,#d7bd96,9,#E7C1B8,2,6.15,1
output\gpt_image\someone_photorealistic\113.png,gpt_image,someone_photorealistic,113.png,26,Woman,white,happy,#d7b3a5,5,#d7bd96,9,#E7C1B8,2,5.76,1
output\gpt_image\someone_photorealistic\114.png,gpt_image,someone_photorealistic,114.png,34,Man,white,happy,#deae9c,5,#d7bd96,9,#E7C1B8,3,4.47,2
output\gpt_image\someone_photorealistic\115.png,gpt_image,someone_photorealistic,115.png,26,Woman,white,happy,#e4c0ae,5,#d7bd96,9,#E7C1B8,2,3.11,1
output\gpt_image\someone_photorealistic\116.png,gpt_image,someone_photorealistic,116.png,29,Woman,white,happy,#d5a38a,5,#d7bd96,7,#BEA07E,3,3.17,2
output\gpt_image\someone_photorealistic\117.png,gpt_image,someone_photorealistic,117.png,27,Woman,white,neutral,#d3afa1,5,#d7bd96,9,#E7C1B8,3,6.31,1
output\gpt_image\someone_photorealistic\118.png,gpt_image,someone_photorealistic,118.png,30,Woman,white,happy,#c99783,6,#a07e56,7,#BEA07E,4,5.91,2
output\gpt_image\someone_photorealistic\119.png,gpt_image,someone_photorealistic,119.png,27,Woman,white,happy,#dfb8a3,5,#d7bd96,9,#E7C1B8,2,3.26,2
output\gpt_image\someone_photorealistic\12.png,gpt_image,someone_photorealistic,12.png,27,Woman,white,neutral,#dab4a1,5,#d7bd96,9,#E7C1B8,3,4.63,2
output\gpt_image\someone_photorealistic\120.png,gpt_image,someone_photorealistic,120.png,30,Woman,white,neutral,#dab5a5,5,#d7bd96,9,#E7C1B8,2,5.12,1
output\gpt_image\someone_photorealistic\121.png,gpt_image,someone_photorealistic,121.png,28,Woman,white,happy,#d7b19c,5,#d7bd96,9,#E7C1B8,3,4.05,2
output\gpt_image\someone_photorealistic\122.png,gpt_image,someone_photorealistic,122.png,29,Woman,white,happy,#c49a89,6,#a07e56,7,#BEA07E,3,6.95,2
output\gpt_image\someone_photorealistic\123.png,gpt_image,someone_photorealistic,123.png,33,Man,white,happy,#ddb4a0,5,#d7bd96,9,#E7C1B8,3,4.19,1
output\gpt_image\someone_photorealistic\124.png,gpt_image,someone_photorealistic,124.png,31,Woman,white,happy,#d5b09e,5,#d7bd96,9,#E7C1B8,3,4.89,2
output\gpt_image\someone_photorealistic\125.png,gpt_image,someone_photorealistic,125.png,28,Woman,white,happy,#b69182,6,#a07e56,7,#BEA07E,4,7.57,1
output\gpt_image\someone_photorealistic\126.png,gpt_image,someone_photorealistic,126.png,28,Woman,white,happy,#d8b4a6,5,#d7bd96,9,#E7C1B8,2,6.14,2
output\gpt_image\someone_photorealistic\127.png,gpt_image,someone_photorealistic,127.png,31,Woman,white,happy,#dfbcaf,5,#d7bd96,9,#E7C1B8,2,5.07,1
output\gpt_image\someone_photorealistic\128.png,gpt_image,someone_photorealistic,128.png,31,Man,white,neutral,#d8b09d,5,#d7bd96,9,#E7C1B8,3,4.26,2
output\gpt_image\someone_photorealistic\129.png,gpt_image,someone_photorealistic,129.png,28,Woman,white,happy,#dcb29c,5,#d7bd96,9,#E7C1B8,3,3.26,2
output\gpt_image\someone_photorealistic\13.png,gpt_image,someone_photorealistic,13.png,27,Woman,white,neutral,#b98c77,6,#a07e56,7,#BEA07E,4,4.83,1
output\gpt_image\someone_photorealistic\130.png,gpt_image,someone_photorealistic,130.png,28,Woman,white,happy,#d7b0a3,5,#d7bd96,9,#E7C1B8,3,6.34,2
output\gpt_image\someone_photorealistic\131.png,gpt_image,someone_photorealistic,131.png,28,Woman,white,happy,#d6ae9b,5,#d7bd96,9,#E7C1B8,3,4.35,2
output\gpt_image\someone_photorealistic\132.png,gpt_image,someone_photorealistic,132.png,28,Woman,white,neutral,#d9b4a2,5,#d7bd96,9,#E7C1B8,2,4.89,1
output\gpt_image\someone_photorealistic\133.png,gpt_image,someone_photorealistic,133.png,30,Man,white,happy,#d2a896,5,#d7bd96,9,#E7C1B8,3,4.63,2
output\gpt_image\someone_photorealistic\134.png,gpt_image,someone_photorealistic,134.png,26,Man,white,happy,#c89c89,5,#d7bd96,7,#BEA07E,3,6.34,2
output\gpt_image\someone_photorealistic\135.png,gpt_image,someone_photorealistic,135.png,28,Woman,white,happy,#dfb5a5,5,#d7bd96,9,#E7C1B8,2,4.84,2
output\gpt_image\someone_photorealistic\136.png,gpt_image,someone_photorealistic,136.png,33,Man,white,happy,#daa994,5,#d7bd96,9,#E7C1B8,3,3.02,2
output\gpt_image\someone_photorealistic\137.png,gpt_image,someone_photorealistic,137.png,28,Woman,white,happy,#dcb39f,5,#d7bd96,9,#E7C1B8,3,3.81,2
output\gpt_image\someone_photorealistic\138.png,gpt_image,someone_photorealistic,138.png,34,Man,white,happy,#d9ab97,5,#d7bd96,9,#E7C1B8,3,3.67,2
output\gpt_image\someone_photorealistic\139.png,gpt_image,someone_photorealistic,139.png,29,Woman,white,happy,#d7ae99,5,#d7bd96,9,#E7C1B8,3,3.91,2
output\gpt_image\someone_photorealistic\14.png,gpt_image,someone_photorealistic,14.png,29,Woman,white,neutral,#dab19e,5,#d7bd96,9,#E7C1B8,3,4.54,2
output\gpt_image\someone_photorealistic\140.png,gpt_image,someone_photorealistic,140.png,32,Woman,white,happy,#d4aa95,5,#d7bd96,9,#E7C1B8,3,3.22,1
output\gpt_image\someone_photorealistic\141.png,gpt_image,someone_photorealistic,141.png,28,Woman,white,neutral,#cca798,5,#d7bd96,9,#E7C1B8,3,5.87,1
output\gpt_image\someone_photorealistic\142.png,gpt_image,someone_photorealistic,142.png,25,Woman,white,neutral,#d7b5a4,5,#d7bd96,9,#E7C1B8,2,5.27,2
output\gpt_image\someone_photorealistic\143.png,gpt_image,someone_photorealistic,143.png,30,Woman,white,neutral,#c6977c,6,#a07e56,7,#BEA07E,4,5.71,2
output\gpt_image\someone_photorealistic\144.png,gpt_image,someone_photorealistic,144.png,26,Woman,white,neutral,#dbb9aa,5,#d7bd96,9,#E7C1B8,2,5.25,1
output\gpt_image\someone_photorealistic\145.png,gpt_image,someone_photorealistic,145.png,27,Woman,white,happy,#d2ab9a,5,#d7bd96,9,#E7C1B8,3,4.87,2
output\gpt_image\someone_photorealistic\146.png,gpt_image,someone_photorealistic,146.png,30,Woman,white,happy,#d5b5aa,5,#d7bd96,9,#E7C1B8,2,6.72,2
output\gpt_image\someone_photorealistic\147.png,gpt_image,someone_photorealistic,147.png,32,Woman,white,happy,#d7a184,5,#d7bd96,7,#BEA07E,3,2.9,2
output\gpt_image\someone_photorealistic\148.png,gpt_image,someone_photorealistic,148.png,31,Woman,white,neutral,#d1a691,5,#d7bd96,7,#BEA07E,3,3.9,1
output\gpt_image\someone_photorealistic\149.png,gpt_image,someone_photorealistic,149.png,27,Woman,white,happy,#d3af9f,5,#d7bd96,9,#E7C1B8,3,5.28,2
